CVE_ENT,NOM_ENT,CVE_MUN,NOM_MUN,CVE_CAB,NOM_CAB
13,Hidalgo,488,Mixquiahuala de Juárez,1,Mixquiahuala
13,Hidalgo,489,Molango de Escamilla,1,Molango
13,Hidalgo,490,Nicolás Flores,1,Nicolás Flores
13,Hidalgo,491,Nopala de Villagrán,1,Nopala
13,Hidalgo,492,Omitlán de Juárez,1,Omitlán de Juárez
13,Hidalgo,493,San Felipe Orizatlán,1,Orizatlán
13,Hidalgo,494,Pacula,1,Pacula
13,Hidalgo,495,Pachuca de Soto,1,Pachuca de Soto
13,Hidalgo,496,Pisaflores,1,Pisaflores
13,Hidalgo,497,Progreso de Obregón,1,Progreso
13,Hidalgo,498,Mineral de la Reforma,1,Pachuquilla
13,Hidalgo,499,San Agustín Tlaxiaca,1,San Agustín Tlaxiaca
13,Hidalgo,500,San Bartolo Tutotepec,1,San Bartolo Tutotepec
13,Hidalgo,501,San Salvador,1,San Salvador
13,Hidalgo,502,Santiago de Anaya,1,Santiago de Anaya
13,Hidalgo,503,Santiago Tulantepec de Lugo Guerrero,1,Santiago Tulantepec
13,Hidalgo,504,Singuilucan,1,Singuilucan
13,Hidalgo,505,Tasquillo,1,Tasquillo
13,Hidalgo,506,Tecozautla,1,Tecozautla
13,Hidalgo,507,Tenango de Doria,1,Tenango de Doria
13,Hidalgo,508,Tepeapulco,1,Tepeapulco
13,Hidalgo,509,Tepehuacán de Guerrero,1,Tepehuacán de Guerrero
13,Hidalgo,510,Tepeji del Río de Ocampo,1,Tepeji del Río de Ocampo
13,Hidalgo,511,Tepetitlán,1,Tepetitlán
13,Hidalgo,512,Tetepango,1,Tetepango
13,Hidalgo,513,Villa de Tezontepec,1,Tezontepec
13,Hidalgo,514,Tezontepec de Aldama,1,Tezontepec de Aldama
13,Hidalgo,515,Tianguistengo,1,Tianguistengo
13,Hidalgo,516,Tizayuca,1,Tizayuca
13,Hidalgo,517,Tlahuelilpan,1,Tlahuelilpan
13,Hidalgo,518,Tlahuiltepa,1,Tlahuiltepa
13,Hidalgo,519,Tlanalapa,1,Tlanalapa
13,Hidalgo,520,Tlanchinol,1,Tlanchinol
13,Hidalgo,521,Tlaxcoapan,1,Tlaxcoapan
13,Hidalgo,522,Tolcayuca,1,Tolcayuca
13,Hidalgo,523,Tula de Allende,1,Tula de Allende
13,Hidalgo,524,Tulancingo de Bravo,1,Tulancingo
13,Hidalgo,525,Xochiatipan,1,Xochiatipan
13,Hidalgo,526,Xochicoatlán,1,Xochicoatlán
13,Hidalgo,527,Yahualica,1,Yahualica
13,Hidalgo,528,Zacualtipán de Ángeles,1,Zacualtipán
13,Hidalgo,529,Zapotlán de Juárez,1,Zapotlán de Juárez
13,Hidalgo,530,Zempoala,1,Zempoala
13,Hidalgo,531,Zimapán,1,Zimapán
14,Jalisco,532,Acatic,1,Acatic
14,Jalisco,533,Acatlán de Juárez,1,Acatlán de Juárez
14,Jalisco,534,Ahualulco de Mercado,1,Ahualulco de Mercado
14,Jalisco,535,Amacueca,1,Amacueca
14,Jalisco,536,Amatitán,1,Amatitán
14,Jalisco,537,Ameca,1,Ameca
14,Jalisco,538,San Juanito de Escobedo,1,San Juanito de Escobedo
14,Jalisco,539,Arandas,1,Arandas
14,Jalisco,540,El Arenal,1,El Arenal
14,Jalisco,541,Atemajac de Brizuela,1,Atemajac de Brizuela
14,Jalisco,542,Atengo,1,Atengo
14,Jalisco,543,Atenguillo,1,Atenguillo
14,Jalisco,544,Atotonilco el Alto,1,Atotonilco el Alto
14,Jalisco,545,Atoyac,1,Atoyac
14,Jalisco,546,Autlán de Navarro,1,Autlán de Navarro
14,Jalisco,547,Ayotlán,1,Ayotlán
14,Jalisco,548,Ayutla,1,Ayutla
14,Jalisco,549,La Barca,1,La Barca
14,Jalisco,550,Bolaños,1,Bolaños
14,Jalisco,551,Cabo Corrientes,1,El Tuito
14,Jalisco,552,Casimiro Castillo,1,La Resolana
14,Jalisco,553,Cihuatlán,1,Cihuatlán
14,Jalisco,554,Zapotlán el Grande,1,Ciudad Guzmán
14,Jalisco,555,Cocula,1,Cocula
14,Jalisco,556,Colotlán,1,Colotlán
14,Jalisco,557,Concepción de Buenos Aires,1,Concepción de Buenos Aires
14,Jalisco,558,Cuautitlán de García Barragán,1,Cuautitlán de García Barragán
14,Jalisco,559,Cuautla,1,Cuautla
14,Jalisco,560,Cuquío,1,Cuquío
14,Jalisco,561,Chapala,1,Chapala
14,Jalisco,562,Chimaltitán,1,Chimaltitán
14,Jalisco,563,Chiquilistlán,1,Chiquilistlán
14,Jalisco,564,Degollado,1,Degollado
14,Jalisco,565,Ejutla,1,Ejutla
14,Jalisco,566,Encarnación de Díaz,1,Encarnación de Díaz
14,Jalisco,567,Etzatlán,1,Etzatlán
14,Jalisco,568,El Grullo,1,El Grullo
14,Jalisco,569,Guachinango,1,Guachinango
14,Jalisco,570,Guadalajara,1,Guadalajara
14,Jalisco,571,Hostotipaquillo,1,Hostotipaquillo
14,Jalisco,572,Huejúcar,1,Huejúcar
14,Jalisco,573,Huejuquilla el Alto,1,Huejuquilla el Alto
14,Jalisco,574,La Huerta,1,La Huerta
14,Jalisco,575,Ixtlahuacán de los Membrillos,1,Ixtlahuacán de los Membrillos
14,Jalisco,576,Ixtlahuacán del Río,1,Ixtlahuacán del Río
14,Jalisco,577,Jalostotitlán,1,Jalostotitlán
14,Jalisco,578,Jamay,1,Jamay
14,Jalisco,579,Jesús María,1,Jesús María
14,Jalisco,580,Jilotlán de los Dolores,1,Jilotlán de los Dolores
14,Jalisco,581,Jocotepec,1,Jocotepec
14,Jalisco,582,Juanacatlán,1,Juanacatlán
14,Jalisco,583,Juchitlán,1,Juchitlán
14,Jalisco,584,Lagos de Moreno,1,Lagos de Moreno
14,Jalisco,585,El Limón,1,El Limón
14,Jalisco,586,Magdalena,1,Magdalena
14,Jalisco,587,Santa María del Oro,1,Santa María del Oro
14,Jalisco,588,La Manzanilla de la Paz,1,La Manzanilla de la Paz
14,Jalisco,589,Mascota,1,Mascota
14,Jalisco,590,Mazamitla,1,Mazamitla
14,Jalisco,591,Mexticacán,1,Mexticacán
14,Jalisco,592,Mezquitic,1,Mezquitic
14,Jalisco,593,Mixtlán,1,Mixtlán
14,Jalisco,594,Ocotlán,1,Ocotlán
14,Jalisco,595,Ojuelos de Jalisco,1,Ojuelos de Jalisco
14,Jalisco,596,Pihuamo,1,Pihuamo
14,Jalisco,597,Poncitlán,1,Poncitlán
14,Jalisco,598,Puerto Vallarta,1,Puerto Vallarta
14,Jalisco,599,Villa Purificación,1,Villa Purificación
14,Jalisco,600,Quitupan,1,Quitupan
14,Jalisco,601,El Salto,1,El Salto
14,Jalisco,602,San Cristóbal de la Barranca,1,San Cristóbal de la Barranca
14,Jalisco,603,San Diego de Alejandría,1,San Diego de Alejandría
14,Jalisco,604,San Juan de los Lagos,1,San Juan de los Lagos
14,Jalisco,605,San Julián,1,San Julián
14,Jalisco,606,San Marcos,1,San Marcos
14,Jalisco,607,San Martín de Bolaños,1,San Martín de Bolaños
14,Jalisco,608,San Martín Hidalgo,1,San Martín Hidalgo
14,Jalisco,609,San Miguel el Alto,1,San Miguel el Alto
14,Jalisco,610,Gómez Farías,1,San Sebastián del Sur
14,Jalisco,611,San Sebastián del Oeste,1,San Sebastián del Oeste
14,Jalisco,612,Santa María de los Ángeles,1,Santa María de los Ángeles
14,Jalisco,613,Sayula,1,Sayula
14,Jalisco,614,Tala,1,Tala
14,Jalisco,615,Talpa de Allende,1,Talpa de Allende
14,Jalisco,616,Tamazula de Gordiano,1,Tamazula de Gordiano
14,Jalisco,617,Tapalpa,1,Tapalpa
14,Jalisco,618,Tecalitlán,1,Tecalitlán
14,Jalisco,619,Tecolotlán,1,Tecolotlán
14,Jalisco,620,Techaluta de Montenegro,1,Techaluta de Montenegro
14,Jalisco,621,Tenamaxtlán,1,Tenamaxtlán
14,Jalisco,622,Teocaltiche,1,Teocaltiche
14,Jalisco,623,Teocuitatlán de Corona,1,Teocuitatlán de Corona
14,Jalisco,624,Tepatitlán de Morelos,1,Tepatitlán de Morelos
14,Jalisco,625,Tequila,1,Tequila
14,Jalisco,626,Teuchitlán,1,Teuchitlán
14,Jalisco,627,Tizapán el Alto,1,Tizapán el Alto
14,Jalisco,628,Tlajomulco de Zúñiga,1,Tlajomulco de Zúñiga
14,Jalisco,629,San Pedro Tlaquepaque,1,Tlaquepaque
14,Jalisco,630,Tolimán,1,Tolimán
14,Jalisco,631,Tomatlán,1,Tomatlán
14,Jalisco,632,Tonalá,1,Tonalá
14,Jalisco,633,Tonaya,1,Tonaya
14,Jalisco,634,Tonila,1,Tonila
14,Jalisco,635,Totatiche,1,Totatiche
14,Jalisco,636,Tototlán,1,Tototlán
14,Jalisco,637,Tuxcacuesco,1,Tuxcacuesco
14,Jalisco,638,Tuxcueca,1,Tuxcueca
14,Jalisco,639,Tuxpan,1,Tuxpan
14,Jalisco,640,Unión de San Antonio,1,Unión de San Antonio
14,Jalisco,641,Unión de Tula,1,Unión de Tula
14,Jalisco,642,Valle de Guadalupe,1,Valle de Guadalupe
14,Jalisco,643,Valle de Juárez,1,Valle de Juárez
14,Jalisco,644,San Gabriel,1,San Gabriel
14,Jalisco,645,Villa Corona,1,Villa Corona
14,Jalisco,646,Villa Guerrero,1,Villa Guerrero
14,Jalisco,647,Villa Hidalgo,1,Villa Hidalgo
14,Jalisco,648,Cañadas de Obregón,1,Cañadas de Obregón
14,Jalisco,649,Yahualica de González Gallo,1,Yahualica de González Gallo
14,Jalisco,650,Zacoalco de Torres,1,Zacoalco de Torres
14,Jalisco,651,Zapopan,1,Zapopan
14,Jalisco,652,Zapotiltic,1,Zapotiltic
14,Jalisco,653,Zapotitlán de Vadillo,1,Zapotitlán de Vadillo
14,Jalisco,654,Zapotlán del Rey,1,Zapotlán del Rey
14,Jalisco,655,Zapotlanejo,1,Zapotlanejo
14,Jalisco,656,San Ignacio Cerro Gordo,1,San Ignacio Cerro Gordo
15,México,657,Acambay de Ruíz Castañeda,1,Villa de Acambay de Ruíz Castañeda
15,México,658,Acolman,1,Acolman de Nezahualcóyotl
15,México,659,Aculco,1,Aculco de Espinoza
15,México,660,Almoloya de Alquisiras,1,Almoloya de Alquisiras
15,México,661,Almoloya de Juárez,1,Villa de Almoloya de Juárez
15,México,662,Almoloya del Río,1,Almoloya del Río
15,México,663,Amanalco,1,Amanalco de Becerra
15,México,664,Amatepec,1,Amatepec
15,México,665,Amecameca,1,Amecameca de Juárez
15,México,666,Apaxco,1,Apaxco de Ocampo
15,México,667,Atenco,1,San Salvador Atenco
15,México,668,Atizapán,1,Santa Cruz Atizapán
15,México,669,Atizapán de Zaragoza,1,Ciudad López Mateos
15,México,670,Atlacomulco,1,Atlacomulco de Fabela
15,México,671,Atlautla,1,Atlautla de Victoria
15,México,672,Axapusco,1,Axapusco
15,México,673,Ayapango,1,Ayapango de Gabriel Ramos M.
15,México,674,Calimaya,1,Calimaya de Díaz González
15,México,675,Capulhuac,1,Capulhuac de Mirafuentes
15,México,676,Coacalco de Berriozábal,1,San Francisco Coacalco
15,México,677,Coatepec Harinas,1,Coatepec Harinas
15,México,678,Cocotitlán,1,Cocotitlán
15,México,679,Coyotepec,1,Coyotepec
15,México,680,Cuautitlán,1,Cuautitlán
15,México,681,Chalco,1,Chalco de Díaz Covarrubias
15,México,682,Chapa de Mota,1,Chapa de Mota
15,México,683,Chapultepec,1,Chapultepec
15,México,684,Chiautla,1,Chiautla
15,México,685,Chicoloapan,1,Chicoloapan de Juárez
15,México,686,Chiconcuac,1,Chiconcuac de Juárez
15,México,687,Chimalhuacán,1,Chimalhuacán
15,México,688,Donato Guerra,1,Villa Donato Guerra
15,México,689,Ecatepec de Morelos,1,Ecatepec de Morelos
15,México,690,Ecatzingo,1,Ecatzingo de Hidalgo
15,México,691,Huehuetoca,1,Huehuetoca
15,México,692,Hueypoxtla,1,Hueypoxtla
15,México,693,Huixquilucan,1,Huixquilucan de Degollado
15,México,694,Isidro Fabela,1,Tlazala de Fabela
15,México,695,Ixtapaluca,1,Ixtapaluca
15,México,696,Ixtapan de la Sal,1,Ixtapan de la Sal
15,México,697,Ixtapan del Oro,1,Ixtapan del Oro
15,México,698,Ixtlahuaca,1,Ixtlahuaca de Rayón
15,México,699,Xalatlaco,1,Xalatlaco
15,México,700,Jaltenco,1,Jaltenco
15,México,701,Jilotepec,1,Jilotepec de Molina Enríquez
15,México,702,Jilotzingo,1,Santa Ana Jilotzingo
15,México,703,Jiquipilco,1,Jiquipilco
15,México,704,Jocotitlán,1,Ciudad de Jocotitlán
15,México,705,Joquicingo,1,Joquicingo de León Guzmán
15,México,706,Juchitepec,1,Juchitepec de Mariano Rivapalacio
15,México,707,Lerma,1,Lerma de Villada
15,México,708,Malinalco,1,Malinalco
15,México,709,Melchor Ocampo,1,Melchor Ocampo
15,México,710,Metepec,1,Metepec
15,México,711,Mexicaltzingo,1,San Mateo Mexicaltzingo
15,México,712,Morelos,1,San Bartolo Morelos
15,México,713,Naucalpan de Juárez,1,Naucalpan de Juárez
15,México,714,Nezahualcóyotl,1,Ciudad Nezahualcóyotl
15,México,715,Nextlalpan,1,Santa Ana Nextlalpan
15,México,716,Nicolás Romero,1,Ciudad Nicolás Romero
15,México,717,Nopaltepec,1,Nopaltepec
15,México,718,Ocoyoacac,1,Ocoyoacac
15,México,719,Ocuilan,1,Ocuilan de Arteaga
15,México,720,El Oro,1,El Oro de Hidalgo
15,México,721,Otumba,1,Otumba de Gómez Farías
15,México,722,Otzoloapan,1,Otzoloapan
15,México,723,Otzolotepec,1,Villa Cuauhtémoc
15,México,724,Ozumba,1,Ozumba de Alzate
15,México,725,Papalotla,1,Papalotla
15,México,726,La Paz,1,Los Reyes Acaquilpan
15,México,727,Polotitlán,1,Polotitlán de la Ilustración
15,México,728,Rayón,1,Santa María Rayón
15,México,729,San Antonio la Isla,1,San Antonio la Isla
15,México,730,San Felipe del Progreso,1,San Felipe del Progreso
15,México,731,San Martín de las Pirámides,1,San Martín de las Pirámides
15,México,732,San Mateo Atenco,1,San Mateo Atenco
15,México,733,San Simón de Guerrero,1,San Simón de Guerrero
15,México,734,Santo Tomás,1,Santo Tomás de los Plátanos
15,México,735,Soyaniquilpan de Juárez,1,San Francisco Soyaniquilpan
15,México,736,Sultepec,1,Sultepec de Pedro Ascencio de Alquisiras
15,México,737,Tecámac,1,Tecámac de Felipe Villanueva
15,México,738,Tejupilco,1,Tejupilco de Hidalgo
15,México,739,Temamatla,1,Temamatla
15,México,740,Temascalapa,1,Temascalapa
15,México,741,Temascalcingo,1,Temascalcingo de José María Velasco
15,México,742,Temascaltepec,1,Temascaltepec de González
15,México,743,Temoaya,1,Temoaya
15,México,744,Tenancingo,1,Tenancingo de Degollado
15,México,745,Tenango del Aire,1,Tenango del Aire
15,México,746,Tenango del Valle,1,Tenango de Arista
15,México,747,Teoloyucan,1,Teoloyucan
15,México,748,Teotihuacán,1,Teotihuacán de Arista
15,México,749,Tepetlaoxtoc,1,Tepetlaoxtoc de Hidalgo
15,México,750,Tepetlixpa,1,Tepetlixpa
15,México,751,Tepotzotlán,1,Tepotzotlán
15,México,752,Tequixquiac,1,Tequixquiac
15,México,753,Texcaltitlán,1,Texcaltitlán
15,México,754,Texcalyacac,1,San Mateo Texcalyacac
15,México,755,Texcoco,1,Texcoco de Mora
15,México,756,Tezoyuca,1,Tezoyuca
15,México,757,Tianguistenco,1,Santiago Tianguistenco de Galeana
15,México,758,Timilpan,1,San Andrés Timilpan
15,México,759,Tlalmanalco,1,Tlalmanalco de Velázquez
15,México,760,Tlalnepantla de Baz,1,Tlalnepantla
15,México,761,Tlatlaya,1,Tlatlaya
15,México,762,Toluca,1,Toluca de Lerdo
15,México,763,Tonatico,1,Tonatico
15,México,764,Tultepec,1,Tultepec
15,México,765,Tultitlán,1,Tultitlán de Mariano Escobedo
15,México,766,Valle de Bravo,1,Valle de Bravo
15,México,767,Villa de Allende,1,San José Villa de Allende
15,México,768,Villa del Carbón,1,Villa del Carbón
15,México,769,Villa Guerrero,1,Villa Guerrero
15,México,770,Villa Victoria,1,Villa Victoria
15,México,771,Xonacatlán,1,Xonacatlán
15,México,772,Zacazonapan,1,Zacazonapan
15,México,773,Zacualpan,1,Zacualpan
15,México,774,Zinacantepec,1,San Miguel Zinacantepec
15,México,775,Zumpahuacán,1,Zumpahuacán
15,México,776,Zumpango,1,Zumpango de Ocampo
15,México,777,Cuautitlán Izcalli,1,Cuautitlán Izcalli
15,México,778,Valle de Chalco Solidaridad,1,Xico
15,México,779,Luvianos,1,Villa Luvianos
15,México,780,San José del Rincón,1,San José del Rincón Centro
15,México,781,Tonanitla,1,Santa María Tonanitla
16,Michoacán de Ocampo,782,Acuitzio,1,Acuitzio del Canje
16,Michoacán de Ocampo,783,Aguililla,1,Aguililla
16,Michoacán de Ocampo,784,Álvaro Obregón,1,Álvaro Obregón
16,Michoacán de Ocampo,785,Angamacutiro,1,Angamacutiro de la Unión
16,Michoacán de Ocampo,786,Angangueo,1,Mineral de Angangueo
16,Michoacán de Ocampo,787,Apatzingán,1,Apatzingán de la Constitución
16,Michoacán de Ocampo,788,Aporo,1,Aporo
16,Michoacán de Ocampo,789,Aquila,1,Aquila
16,Michoacán de Ocampo,790,Ario,1,Ario de Rosales
16,Michoacán de Ocampo,791,Arteaga,1,Arteaga
16,Michoacán de Ocampo,792,Briseñas,1,Briseñas de Matamoros
16,Michoacán de Ocampo,793,Buenavista,1,Buenavista Tomatlán
16,Michoacán de Ocampo,794,Carácuaro,1,Carácuaro de Morelos
16,Michoacán de Ocampo,795,Coahuayana,1,Coahuayana de Hidalgo
16,Michoacán de Ocampo,796,Coalcomán de Vázquez Pallares,1,Coalcomán de Vázquez Pallares
16,Michoacán de Ocampo,797,Coeneo,1,Coeneo de la Libertad
16,Michoacán de Ocampo,798,Contepec,1,Contepec
16,Michoacán de Ocampo,799,Copándaro,1,Copándaro de Galeana
16,Michoacán de Ocampo,800,Cotija,1,Cotija de la Paz
16,Michoacán de Ocampo,801,Cuitzeo,1,Cuitzeo del Porvenir
16,Michoacán de Ocampo,802,Charapan,1,Charapan
16,Michoacán de Ocampo,803,Charo,1,Charo
16,Michoacán de Ocampo,804,Chavinda,1,Chavinda
16,Michoacán de Ocampo,805,Cherán,1,Cherán
16,Michoacán de Ocampo,806,Chilchota,1,Chilchota
16,Michoacán de Ocampo,807,Chinicuila,1,Villa Victoria
16,Michoacán de Ocampo,808,Chucándiro,1,Chucándiro
16,Michoacán de Ocampo,809,Churintzio,1,Churintzio
16,Michoacán de Ocampo,810,Churumuco,1,Churumuco de Morelos
16,Michoacán de Ocampo,811,Ecuandureo,1,Ecuandureo
16,Michoacán de Ocampo,812,Epitacio Huerta,1,Epitacio Huerta
16,Michoacán de Ocampo,813,Erongarícuaro,1,Erongarícuaro
16,Michoacán de Ocampo,814,Gabriel Zamora,1,Lombardía
16,Michoacán de Ocampo,815,Hidalgo,1,Ciudad Hidalgo
16,Michoacán de Ocampo,816,La Huacana,1,La Huacana
16,Michoacán de Ocampo,817,Huandacareo,1,Huandacareo
16,Michoacán de Ocampo,818,Huaniqueo,1,Huaniqueo de Morales
16,Michoacán de Ocampo,819,Huetamo,1,Huetamo de Núñez
16,Michoacán de Ocampo,820,Huiramba,1,Huiramba
16,Michoacán de Ocampo,821,Indaparapeo,1,Indaparapeo
16,Michoacán de Ocampo,822,Irimbo,1,Irimbo
16,Michoacán de Ocampo,823,Ixtlán,1,Ixtlán de los Hervores
16,Michoacán de Ocampo,824,Jacona,1,Jacona de Plancarte
16,Michoacán de Ocampo,825,Jiménez,1,Villa Jiménez
16,Michoacán de Ocampo,826,Jiquilpan,1,Jiquilpan de Juárez
16,Michoacán de Ocampo,827,Juárez,1,Benito Juárez
16,Michoacán de Ocampo,828,Jungapeo,1,Jungapeo de Juárez
16,Michoacán de Ocampo,829,Lagunillas,1,Lagunillas
16,Michoacán de Ocampo,830,Madero,1,Villa Madero
16,Michoacán de Ocampo,831,Maravatío,1,Maravatío de Ocampo
16,Michoacán de Ocampo,832,Marcos Castellanos,1,San José de Gracia
16,Michoacán de Ocampo,833,Lázaro Cárdenas,1,Ciudad Lázaro Cárdenas
16,Michoacán de Ocampo,834,Morelia,1,Morelia
16,Michoacán de Ocampo,835,Morelos,1,Villa Morelos
16,Michoacán de Ocampo,836,Múgica,1,Nueva Italia de Ruiz
16,Michoacán de Ocampo,837,Nahuatzen,1,Nahuatzen
16,Michoacán de Ocampo,838,Nocupétaro,1,Nocupétaro de Morelos
16,Michoacán de Ocampo,839,Nuevo Parangaricutiro,1,Nuevo San Juan Parangaricutiro
16,Michoacán de Ocampo,840,Nuevo Urecho,1,Nuevo Urecho
16,Michoacán de Ocampo,841,Numarán,1,Numarán
16,Michoacán de Ocampo,842,Ocampo,1,Ocampo
16,Michoacán de Ocampo,843,Pajacuarán,1,Pajacuarán
16,Michoacán de Ocampo,844,Panindícuaro,1,Panindícuaro
16,Michoacán de Ocampo,845,Parácuaro,1,Parácuaro
16,Michoacán de Ocampo,846,Paracho,1,Paracho de Verduzco
16,Michoacán de Ocampo,847,Pátzcuaro,1,Pátzcuaro
16,Michoacán de Ocampo,848,Penjamillo,1,Penjamillo de Degollado
16,Michoacán de Ocampo,849,Peribán,1,Peribán de Ramos
16,Michoacán de Ocampo,850,La Piedad,1,La Piedad de Cabadas
16,Michoacán de Ocampo,851,Purépero,1,Purépero de Echáiz
16,Michoacán de Ocampo,852,Puruándiro,1,Puruándiro
16,Michoacán de Ocampo,853,Queréndaro,1,Queréndaro
16,Michoacán de Ocampo,854,Quiroga,1,Quiroga
16,Michoacán de Ocampo,855,Cojumatlán de Régules,1,Cojumatlán de Régules
16,Michoacán de Ocampo,856,Los Reyes,1,Los Reyes de Salgado
16,Michoacán de Ocampo,857,Sahuayo,1,Sahuayo de Morelos
16,Michoacán de Ocampo,858,San Lucas,1,San Lucas
16,Michoacán de Ocampo,859,Santa Ana Maya,1,Santa Ana Maya
16,Michoacán de Ocampo,860,Salvador Escalante,1,Santa Clara del Cobre
16,Michoacán de Ocampo,861,Senguio,1,Senguio
16,Michoacán de Ocampo,862,Susupuato,1,Susupuato de Guerrero
16,Michoacán de Ocampo,863,Tacámbaro,1,Tacámbaro de Codallos
16,Michoacán de Ocampo,864,Tancítaro,1,Tancítaro
16,Michoacán de Ocampo,865,Tangamandapio,1,Santiago Tangamandapio
16,Michoacán de Ocampo,866,Tangancícuaro,1,Tangancícuaro de Arista
16,Michoacán de Ocampo,867,Tanhuato,1,Tanhuato de Guerrero
16,Michoacán de Ocampo,868,Taretan,1,Taretan
16,Michoacán de Ocampo,869,Tarímbaro,1,Tarímbaro
16,Michoacán de Ocampo,870,Tepalcatepec,1,Tepalcatepec
16,Michoacán de Ocampo,871,Tingambato,1,Tingambato
16,Michoacán de Ocampo,872,Tingüindín,1,Tingüindín
16,Michoacán de Ocampo,873,Tiquicheo de Nicolás Romero,1,Tiquicheo
16,Michoacán de Ocampo,874,Tlalpujahua,1,Tlalpujahua de Rayón
16,Michoacán de Ocampo,875,Tlazazalca,1,Tlazazalca
16,Michoacán de Ocampo,876,Tocumbo,1,Tocumbo
16,Michoacán de Ocampo,877,Tumbiscatío,1,Tumbiscatío de Ruiz
16,Michoacán de Ocampo,878,Turicato,1,Turicato
16,Michoacán de Ocampo,879,Tuxpan,1,Tuxpan
16,Michoacán de Ocampo,880,Tuzantla,1,Tuzantla
16,Michoacán de Ocampo,881,Tzintzuntzan,1,Tzintzuntzan
16,Michoacán de Ocampo,882,Tzitzio,1,Tzitzio
16,Michoacán de Ocampo,883,Uruapan,1,Uruapan
16,Michoacán de Ocampo,884,Venustiano Carranza,1,San Pedro Cahro
16,Michoacán de Ocampo,885,Villamar,1,Villamar
16,Michoacán de Ocampo,886,Vista Hermosa,1,Vista Hermosa de Negrete
16,Michoacán de Ocampo,887,Yurécuaro,1,Yurécuaro
16,Michoacán de Ocampo,888,Zacapu,1,Zacapu
16,Michoacán de Ocampo,889,Zamora,1,Zamora de Hidalgo
16,Michoacán de Ocampo,890,Zináparo,1,Zináparo
16,Michoacán de Ocampo,891,Zinapécuaro,1,Zinapécuaro de Figueroa
16,Michoacán de Ocampo,892,Ziracuaretiro,1,Ziracuaretiro
16,Michoacán de Ocampo,893,Zitácuaro,1,Heróica Zitácuaro
16,Michoacán de Ocampo,894,José Sixto Verduzco,1,Pastor Ortiz
17,Morelos,895,Amacuzac,1,Amacuzac
17,Morelos,896,Atlatlahucan,1,Atlatlahucan
17,Morelos,897,Axochiapan,1,Axochiapan
17,Morelos,898,Ayala,1,Ciudad Ayala
17,Morelos,899,Coatlán del Río,1,Coatlán del Río
17,Morelos,900,Cuautla,1,Cuautla
17,Morelos,901,Cuernavaca,1,Cuernavaca
17,Morelos,902,Emiliano Zapata,1,Emiliano Zapata
17,Morelos,903,Huitzilac,1,Huitzilac
17,Morelos,904,Jantetelco,1,Jantetelco
17,Morelos,905,Jiutepec,1,Jiutepec
17,Morelos,906,Jojutla,1,Jojutla
17,Morelos,907,Jonacatepec,1,Jonacatepec
17,Morelos,908,Mazatepec,1,Mazatepec
17,Morelos,909,Miacatlán,1,Miacatlán
17,Morelos,910,Ocuituco,1,Ocuituco
17,Morelos,911,Puente de Ixtla,1,Puente de Ixtla
17,Morelos,912,Temixco,1,Temixco
17,Morelos,913,Tepalcingo,1,Tepalcingo
17,Morelos,914,Tepoztlán,1,Tepoztlán
17,Morelos,915,Tetecala,1,Tetecala
17,Morelos,916,Tetela del Volcán,1,Tetela del Volcán
17,Morelos,917,Tlalnepantla,1,Tlalnepantla
17,Morelos,918,Tlaltizapán de Zapata,1,Tlaltizapán
17,Morelos,919,Tlaquiltenango,1,Tlaquiltenango
17,Morelos,920,Tlayacapan,1,Tlayacapan
17,Morelos,921,Totolapan,1,Totolapan
17,Morelos,922,Xochitepec,1,Xochitepec
17,Morelos,923,Yautepec,1,Yautepec de Zaragoza
17,Morelos,924,Yecapixtla,1,Yecapixtla
17,Morelos,925,Zacatepec,1,Zacatepec de Hidalgo
17,Morelos,926,Zacualpan de Amilpas,1,Zacualpan de Amilpas
17,Morelos,927,Temoac,1,Temoac
18,Nayarit,928,Acaponeta,1,Acaponeta
18,Nayarit,929,Ahuacatlán,1,Ahuacatlán
18,Nayarit,930,Amatlán de Cañas,1,Amatlán de Cañas
18,Nayarit,931,Compostela,1,Compostela
18,Nayarit,932,Huajicori,1,Huajicori
18,Nayarit,933,Ixtlán del Río,1,Ixtlán del Río
18,Nayarit,934,Jala,1,Jala
18,Nayarit,935,Xalisco,1,Xalisco
18,Nayarit,936,Del Nayar,1,Jesús María
18,Nayarit,937,Rosamorada,1,Rosamorada
18,Nayarit,938,Ruíz,1,Ruíz
18,Nayarit,939,San Blas,1,San Blas
18,Nayarit,940,San Pedro Lagunillas,1,San Pedro Lagunillas
18,Nayarit,941,Santa María del Oro,1,Santa María del Oro
18,Nayarit,942,Santiago Ixcuintla,1,Santiago Ixcuintla
18,Nayarit,943,Tecuala,1,Tecuala
18,Nayarit,944,Tepic,1,Tepic
18,Nayarit,945,Tuxpan,1,Tuxpan
18,Nayarit,946,La Yesca,1,La Yesca
18,Nayarit,947,Bahía de Banderas,1,Valle de Banderas
19,Nuevo León,948,Abasolo,1,Abasolo
19,Nuevo León,949,Agualeguas,1,Agualeguas
19,Nuevo León,950,Los Aldamas,1,Los Aldamas
19,Nuevo León,951,Allende,1,Ciudad de Allende
19,Nuevo León,952,Anáhuac,1,Anáhuac
19,Nuevo León,953,Apodaca,1,Ciudad Apodaca
19,Nuevo León,954,Aramberri,1,Aramberri
19,Nuevo León,955,Bustamante,1,Bustamante
